Estado,Ano,Municipio,Unnamed: 0,Mortos,Pessoas,Acidente
RN,2010,CURRAIS NOVOS,4046770,3,114,45
RN,2010,EXTREMOZ,2484324,2,80,33
RN,2010,FELIPE GUERRA,1081090,2,25,12
RN,2010,FERNANDO PEDROZA,907991,1,19,10
RN,2010,FLORANIA,1001499,1,21,8
RN,2010,GOIANINHA,6048601,1,118,58
RN,2010,GOVERNADOR DIX-SEPT ROSADO,511079,1,11,6
RN,2010,GUAMARE,433444,4,10,6
RN,2010,IELMO MARINHO,361820,0,5,4
RN,2010,IPANGUACU,99470,0,1,1
RN,2010,ITAJA,2233753,0,37,21
RN,2010,ITAU,353267,1,9,4
RN,2010,JANDAIRA,677968,3,20,10
RN,2010,JARDIM DO SERIDO,2771738,1,50,28
RN,2010,JOAO CAMARA,3674054,3,85,41
RN,2010,JOSE DA PENHA,219919,0,4,2
RN,2010,JUCURUTU,1013114,8,27,10
RN,2010,LAJES,3625571,2,69,38
RN,2010,LAJES PINTADAS,283426,1,8,3
RN,2010,MACAIBA,22380798,5,496,228
RN,2010,MACAU,703530,1,38,7
RN,2010,MAJOR SALES,309287,2,6,2
RN,2010,MAXARANGUAPE,143677,0,8,3
RN,2010,MOSSORO,46564295,42,1137,526
RN,2010,NATAL,117741781,10,2839,1286
RN,2010,PARNAMIRIM,57787760,14,1341,605
RN,2010,PAU DOS FERROS,159394,0,1,1
RN,2010,POCO BRANCO,1561071,5,30,13
RN,2010,RAFAEL FERNANDES,346219,3,10,3
RN,2010,RIACHO DE SANTANA,104621,1,6,2
RN,2010,RIACHUELO,3358106,4,64,35
RN,2010,RIO DO FOGO,333127,0,14,5
RN,2010,SANTA CRUZ,4173206,6,95,44
RN,2010,SANTA MARIA,1809679,2,35,17
RN,2010,SAO FRANCISCO DO OESTE,123478,2,5,2
RN,2010,SAO GONCALO DO AMARANTE,20760994,4,522,230
RN,2010,SAO JOSE DE MIPIBU,12993640,6,240,130
RN,2010,SAO PAULO DO POTENGI,99547,0,1,1
RN,2010,SAO PEDRO,446505,2,10,3
RN,2010,SAO VICENTE,906582,0,17,9
RN,2010,SENADOR ELOI DE SOUZA,621205,2,13,6
RN,2010,SERRA CAIADA,1036064,0,22,10
RN,2010,SERRA NEGRA DO NORTE,671350,2,10,5
RN,2010,TAIPU,1322644,2,34,17
RN,2010,TANGARA,1344471,4,36,18
RN,2010,TOUROS,619528,0,8,5
RN,2010,TRIUNFO POTIGUAR,187185,1,4,2
RN,2010,UPANEMA,194599,1,11,3
RN,2011,ACARI,1514465,0,28,18
RN,2011,ALMINO AFONSO,17828,3,6,1
RN,2011,ANGICOS,2950378,6,59,27
RN,2011,APODI,1204459,3,24,9
RN,2011,AREIA BRANCA,722119,2,20,10
RN,2011,ARES,2578940,1,38,24
RN,2011,ASSU,4355814,2,113,51
RN,2011,BAIA FORMOSA,732737,0,12,7
RN,2011,BOM JESUS,1220094,0,24,13
RN,2011,CAICARA DO RIO DO VENTO,1141286,1,25,12
RN,2011,CAICO,3210569,2,111,35
RN,2011,CAMPO GRANDE,640465,1,15,7
RN,2011,CAMPO REDONDO,1742939,5,48,20
RN,2011,CANGUARETAMA,3778707,6,80,39
RN,2011,CEARA-MIRIM,8767213,7,177,90
RN,2011,CURRAIS NOVOS,5063607,5,100,51
RN,2011,EXTREMOZ,2437801,0,62,30
RN,2011,FELIPE GUERRA,1221815,4,21,10
RN,2011,FERNANDO PEDROZA,1567602,3,27,14
RN,2011,FLORANIA,747353,2,21,9
RN,2011,GOIANINHA,4622522,5,108,54
RN,2011,GOVERNADOR DIX-SEPT ROSADO,548508,0,11,6
RN,2011,GUAMARE,984189,1,22,10
RN,2011,IELMO MARINHO,151237,0,4,2
RN,2011,IPANGUACU,118354,1,7,2
RN,2011,ITAJA,836472,0,17,9
RN,2011,ITAU,327206,2,8,5
RN,2011,JANDAIRA,745511,4,31,8
RN,2011,JANDUIS,156913,1,5,2
RN,2011,JARDIM DO SERIDO,2051726,3,48,25
RN,2011,JOAO CAMARA,3485452,7,59,33
RN,2011,JOSE DA PENHA,36057,1,2,1
RN,2011,JUCURUTU,65827,0,8,4
RN,2011,LAJES,3730065,1,61,38
RN,2011,LAJES PINTADAS,398196,0,7,5
RN,2011,MACAIBA,21126761,14,500,221
RN,2011,MACAU,372884,0,7,4
RN,2011,MAJOR SALES,85048,0,5,3
RN,2011,MAXARANGUAPE,222175,0,6,3
RN,2011,MESSIAS TARGINO,114057,0,1,1
RN,2011,MOSSORO,56123839,19,1301,588
RN,2011,NATAL,126310027,15,2821,1284
RN,2011,PARNAMIRIM,68292819,10,1533,699
RN,2011,PATU,523556,3,11,5
RN,2011,PAU DOS FERROS,3434865,3,66,31
RN,2011,PEDRO AVELINO,76859,0,1,1
RN,2011,POCO BRANCO,326877,0,2,2
RN,2011,RAFAEL FERNANDES,648199,3,18,7
RN,2011,RIACHUELO,1553856,0,33,18
RN,2011,RIO DO FOGO,237735,1,17,4
RN,2011,SANTA CRUZ,3833140,5,88,38
RN,2011,SANTA MARIA,1227396,2,35,16
RN,2011,SAO FRANCISCO DO OESTE,433315,1,14,8
RN,2011,SAO GONCALO DO AMARANTE,22296120,6,522,234
RN,2011,SAO JOSE DE MIPIBU,13296871,5,244,142
RN,2011,SAO PAULO DO POTENGI,181977,1,3,1
RN,2011,SAO PEDRO,830518,0,13,7
RN,2011,SAO VICENTE,791095,1,18,8
RN,2011,SENADOR ELOI DE SOUZA,754473,5,24,9
RN,2011,SERRA CAIADA,1349181,3,33,14
RN,2011,SERRA NEGRA DO NORTE,365072,0,9,5
RN,2011,SEVERIANO MELO,126964,0,1,1
RN,2011,TABOLEIRO GRANDE,62063,0,1,1
RN,2011,TAIPU,1467641,1,25,15
RN,2011,TANGARA,2158840,5,47,25
RN,2011,TIMBAUBA DOS BATISTAS,170744,0,1,1
RN,2011,TOUROS,195579,0,6,2
RN,2011,TRIUNFO POTIGUAR,425931,1,9,3
RN,2011,UPANEMA,19461,0,4,1
RN,2012,ACARI,1604478,1,29,19
RN,2012,ANGICOS,1945626,7,45,21
RN,2012,ANTONIO MARTINS,53655,1,2,1
RN,2012,APODI,790705,2,23,10
RN,2012,AREIA BRANCA,2019975,6,52,22
RN,2012,ARES,1203449,1,24,14
RN,2012,ASSU,4128852,4,101,45
RN,2012,BAIA FORMOSA,80389,0,1,1
RN,2012,BOM JESUS,789922,1,25,12
RN,2012,CAICARA DO RIO DO VENTO,1892300,2,31,18
RN,2012,CAICO,1780936,1,58,24
RN,2012,CAMPO GRANDE,426927,1,8,5
RN,2012,CAMPO REDONDO,2079287,1,44,20
RN,2012,CANGUARETAMA,3469252,2,71,39
RN,2012,CEARA-MIRIM,7068243,7,174,79
RN,2012,CURRAIS NOVOS,3451466,1,76,37
RN,2012,EXTREMOZ,3821760,3,100,45
RN,2012,FELIPE GUERRA,552433,0,8,7
RN,2012,FERNANDO PEDROZA,668722,2,21,10
RN,2012,FLORANIA,647763,1,19,7
RN,2012,GOIANINHA,4854172,4,100,55
RN,2012,GOVERNADOR DIX-SEPT ROSADO,569956,0,8,6
RN,2012,GUAMARE,844427,2,28,14
RN,2012,IELMO MARINHO,177837,0,2,1
RN,2012,IPANGUACU,441451,0,8,4
RN,2012,ITAJA,2145462,6,61,27
RN,2012,ITAU,637469,1,18,5
RN,2012,JANDAIRA,307406,0,10,6
RN,2012,JANDUIS,151019,0,1,1
RN,2012,JARDIM DO SERIDO,755316,2,20,11
RN,2012,JOAO CAMARA,3685467,8,73,35
RN,2012,JOSE DA PENHA,467560,2,9,4
RN,2012,JUCURUTU,745721,3,18,7
RN,2012,LAJES,2413214,1,52,26
RN,2012,LAJES PINTADAS,61690,0,5,2
RN,2012,LUIS GOMES,76087,2,3,1
RN,2012,MACAIBA,23449420,14,532,252
RN,2012,MACAU,594648,1,9,6
RN,2012,MAXARANGUAPE,26609,0,3,2
RN,2012,MOSSORO,54624730,24,1275,599
RN,2012,NATAL,102948679,26,2479,1110
RN,2012,PARNAMIRIM,61286952,16,1482,689
RN,2012,PAU DOS FERROS,2850146,6,56,28
RN,2012,POCO BRANCO,276929,0,10,4
RN,2012,RAFAEL FERNANDES,427653,1,10,5
RN,2012,RIACHUELO,2602564,1,56,30
RN,2012,RIO DO FOGO,251676,0,2,2
RN,2012,SANTA CRUZ,3493958,2,75,37
RN,2012,SANTA MARIA,1807344,9,53,19
RN,2012,SAO FRANCISCO DO OESTE,682736,3,13,6
RN,2012,SAO GONCALO DO AMARANTE,19311972,4,472,206
RN,2012,SAO JOSE DE MIPIBU,12220535,6,280,142
RN,2012,SAO PEDRO,1376664,1,21,11
RN,2012,SENADOR ELOI DE SOUZA,751949,3,14,7
RN,2012,SENADOR GEORGINO AVELINO,177164,0,2,1
RN,2012,SERRA CAIADA,1449662,1,32,15
RN,2012,SERRA NEGRA DO NORTE,645447,1,22,10
RN,2012,SEVERIANO MELO,218186,4,6,2
RN,2012,TAIPU,837228,3,23,11
RN,2012,TANGARA,1663186,4,54,19
RN,2012,TOUROS,110950,1,5,3
RN,2012,TRIUNFO POTIGUAR,652156,0,12,6
RN,2012,UPANEMA,496947,1,11,5
RN,2013,ACARI,1797158,1,40,20
RN,2013,ANGICOS,2194792,2,65,26
RN,2013,ANTONIO MARTINS,314183,0,5,2
RN,2013,APODI,921650,6,26,11
RN,2013,AREIA BRANCA,1289566,1,31,16
RN,2013,ARES,2416063,1,46,24
RN,2013,ASSU,4843345,8,149,60
RN,2013,BAIA FORMOSA,149561,0,10,4
RN,2013,BOM JESUS,2501803,4,59,25
RN,2013,CAICARA DO RIO DO VENTO,1559947,0,31,14
RN,2013,CAICO,3278877,2,73,36
RN,2013,CAMPO GRANDE,196130,0,6,3
RN,2013,CAMPO REDONDO,755216,2,20,9
RN,2013,CANGUARETAMA,3055403,4,53,30
RN,2013,CEARA-MIRIM,6417246,15,161,69
RN,2013,CURRAIS NOVOS,4293262,8,87,43
RN,2013,EXTREMOZ,3478750,0,95,41
RN,2013,FELIPE GUERRA,1164985,3,28,10
RN,2013,FERNANDO PEDROZA,738343,1,18,8
RN,2013,FLORANIA,984,0,1,1
RN,2013,GOIANINHA,6466309,2,126,65
RN,2013,GOVERNADOR DIX-SEPT ROSADO,773511,0,20,9
RN,2013,GUAMARE,845520,2,21,11
RN,2013,IPANGUACU,744639,0,13,7
RN,2013,ITAJA,1723788,0,32,17
RN,2013,ITAU,1055756,3,24,12
RN,2013,JANDAIRA,988798,6,22,8
RN,2013,JANDUIS,27797,0,1,1
RN,2013,JARDIM DO SERIDO,1203884,2,22,13
RN,2013,JOAO CAMARA,3426223,2,70,36
RN,2013,JOSE DA PENHA,63954,0,1,1
RN,2013,JUCURUTU,686705,2,16,8
RN,2013,LAJES,2067834,2,44,23
RN,2013,LAJES PINTADAS,780404,0,16,8
RN,2013,LUIS GOMES,170916,1,6,2
RN,2013,MACAIBA,26322321,9,585,261
RN,2013,MACAU,633413,4,12,6
RN,2013,MAJOR SALES,231913,1,4,2
RN,2013,MAXARANGUAPE,366507,0,10,5
RN,2013,MESSIAS TARGINO,127498,0,1,1
RN,2013,MOSSORO,65404401,21,1556,682
RN,2013,NATAL,101847470,14,2455,1097
RN,2013,NISIA FLORESTA,14138,0,2,1
RN,2013,PARNAMIRIM,56744130,14,1418,625
RN,2013,PATU,433725,1,9,4
RN,2013,PAU DOS FERROS,3132049,5,60,28
RN,2013,PEDRO AVELINO,87769,0,5,1
RN,2013,POCO BRANCO,673997,1,20,8
RN,2013,RAFAEL FERNANDES,350601,2,10,5
RN,2013,RIACHUELO,1801982,5,41,21
RN,2013,RIO DO FOGO,955891,2,24,11
RN,2013,SANTA CRUZ,3643852,6,88,35
RN,2013,SANTA MARIA,1410928,2,36,16
RN,2013,SANTANA DO MATOS,54749,0,2,1
RN,2013,SAO FRANCISCO DO OESTE,539982,4,14,7
RN,2013,SAO GONCALO DO AMARANTE,22555861,10,534,242
RN,2013,SAO JOSE DE MIPIBU,12867922,11,277,140
RN,2013,SAO PAULO DO POTENGI,109169,0,2,1
RN,2013,SAO PEDRO,1216866,1,27,13
RN,2013,SENADOR ELOI DE SOUZA,433876,0,14,7
RN,2013,SERRA CAIADA,1843727,3,43,20
RN,2013,SERRA NEGRA DO NORTE,564285,3,11,6
RN,2013,SEVERIANO MELO,135901,1,2,1
RN,2013,TABOLEIRO GRANDE,170920,0,3,3
RN,2013,TAIPU,2156854,2,48,21
RN,2013,TANGARA,1747314,2,38,20
RN,2013,TIMBAUBA DOS BATISTAS,121905,0,3,2
RN,2013,TOUROS,287639,0,4,2
RN,2013,TRIUNFO POTIGUAR,405983,2,7,5
RN,2013,UPANEMA,191441,2,2,2
RN,2014,ACARI,1765131,0,35,21
RN,2014,ALMINO AFONSO,29454,1,3,1
RN,2014,ANGICOS,2552218,10,78,32
RN,2014,ANTONIO MARTINS,117365,0,1,1
RN,2014,APODI,1095478,1,20,10
RN,2014,AREIA BRANCA,1026183,1,28,12
RN,2014,ARES,1185640,1,20,15
RN,2014,ASSU,3363605,3,88,42
RN,2014,BAIA FORMOSA,992,0,1,1
RN,2014,BOM JESUS,1579826,2,49,21
RN,2014,CAICARA DO RIO DO VENTO,1087056,3,37,15
RN,2014,CAICO,2421403,2,72,35
RN,2014,CAMPO GRANDE,777926,2,25,10
RN,2014,CAMPO REDONDO,906200,1,20,10
RN,2014,CANGUARETAMA,3543808,3,62,39
RN,2014,CEARA-MIRIM,6680958,7,166,74
RN,2014,CURRAIS NOVOS,7142284,2,188,81
RN,2014,EXTREMOZ,2471612,4,72,32
RN,2014,FELIPE GUERRA,852793,1,18,9
RN,2014,FERNANDO PEDROZA,687420,1,13,7
RN,2014,FLORANIA,128792,0,2,1
RN,2014,GOIANINHA,4839269,2,103,51
RN,2014,GOVERNADOR DIX-SEPT ROSADO,839078,0,17,9
RN,2014,GUAMARE,731985,5,23,9
RN,2014,IELMO MARINHO,131963,0,4,2
RN,2014,IPANGUACU,22387,0,1,1
RN,2014,ITAJA,1430089,1,46,19
RN,2014,ITAU,676019,3,20,8
RN,2014,JANDAIRA,655067,0,13,6
RN,2014,JARDIM DO SERIDO,1357730,0,26,17
RN,2014,JOAO CAMARA,2721504,5,74,32
RN,2014,JUCURUTU,837978,0,14,8
RN,2014,LAJES,2632329,3,54,27
RN,2014,LAJES PINTADAS,774585,0,16,7
RN,2014,LUIS GOMES,1600,1,1,1
RN,2014,MACAIBA,23945111,6,648,277
RN,2014,MACAU,900457,1,24,11
RN,2014,MAJOR SALES,116217,0,5,1
RN,2014,MAXARANGUAPE,562393,0,8,6
RN,2014,MESSIAS TARGINO,233414,1,5,2
RN,2014,MOSSORO,47247045,23,1219,560
RN,2014,NATAL,82883277,13,2062,953
RN,2014,NISIA FLORESTA,129539,0,2,1
RN,2014,PARNAMIRIM,47449770,6,1227,562
RN,2014,PATU,370853,3,5,3
RN,2014,PAU DOS FERROS,2761384,6,70,30
RN,2014,POCO BRANCO,596325,0,15,7
RN,2014,RAFAEL FERNANDES,296867,0,11,5
RN,2014,RIACHO DE SANTANA,33694,0,2,1
RN,2014,RIACHUELO,2463387,4,57,28
RN,2014,RIO DO FOGO,688681,0,14,6
RN,2014,RODOLFO FERNANDES,70336,0,3,2
RN,2014,SANTA CRUZ,3164483,2,94,44
RN,2014,SANTA MARIA,1464130,1,34,18
RN,2014,SAO FRANCISCO DO OESTE,472822,1,14,6
RN,2014,SAO GONCALO DO AMARANTE,24132708,7,602,272
RN,2014,SAO JOSE DE MIPIBU,10247558,2,239,129
RN,2014,SAO PEDRO,335317,0,4,4
RN,2014,SENADOR ELOI DE SOUZA,369335,0,11,4
RN,2014,SENADOR GEORGINO AVELINO,121393,0,1,1
RN,2014,SERRA CAIADA,976884,2,22,9
RN,2014,SERRA NEGRA DO NORTE,284079,0,4,3
RN,2014,SERRINHA,79123,0,2,1
RN,2014,SERRINHA DOS PINTOS,49806,0,5,1
RN,2014,SEVERIANO MELO,104194,0,2,1
RN,2014,TABOLEIRO GRANDE,143715,2,4,2
RN,2014,TAIPU,1092148,3,28,13
RN,2014,TANGARA,2646053,1,61,27
RN,2014,TOUROS,623140,1,10,5
RN,2014,TRIUNFO POTIGUAR,617849,0,15,6
RN,2014,UPANEMA,630091,0,15,8
RN,2015,ACARI,710678,8,32,10
RN,2015,ALMINO AFONSO,57122,1,1,1
RN,2015,ANGICOS,1074015,11,34,16
RN,2015,ANTONIO MARTINS,81171,1,1,1
RN,2015,APODI,1188825,5,39,18
RN,2015,AREIA BRANCA,876753,1,30,16
RN,2015,ARES,552493,1,53,11
RN,2015,ASSU,2140142,6,83,36
RN,2015,BAIA FORMOSA,134638,0,4,3
RN,2015,BOM JESUS,757641,5,34,13
RN,2015,CAICARA DO RIO DO VENTO,330302,2,19,6
RN,2015,CAICO,4218054,1,130,60
RN,2015,CAMPO GRANDE,230283,1,11,4
RN,2015,CAMPO REDONDO,516759,3,22,10
RN,2015,CANGUARETAMA,1205459,3,44,23
RN,2015,CEARA-MIRIM,3244047,5,118,52
RN,2015,CURRAIS NOVOS,2857366,6,112,52
RN,2015,EXTREMOZ,1158262,0,49,22
RN,2015,FELIPE GUERRA,459753,0,11,5
RN,2015,FERNANDO PEDROZA,266109,1,11,6
RN,2015,FLORANIA,136074,2,7,2
RN,2015,GOIANINHA,1952595,0,72,35
RN,2015,GOVERNADOR DIX-SEPT ROSADO,342609,1,12,5
RN,2015,GUAMARE,366327,0,7,4
RN,2015,IELMO MARINHO,47757,0,1,1
RN,2015,ITAJA,801590,1,34,15
RN,2015,ITAU,180259,1,7,3
RN,2015,JANDAIRA,433721,2,17,6
RN,2015,JANDUIS,164794,0,15,3
RN,2015,JARDIM DO SERIDO,848776,6,24,13
RN,2015,JOAO CAMARA,1607015,3,45,21
RN,2015,JOSE DA PENHA,171069,1,7,4
RN,2015,JUCURUTU,118206,2,13,3
RN,2015,LAJES,578728,2,19,9
RN,2015,LAJES PINTADAS,180118,0,6,3
RN,2015,MACAIBA,8450153,6,390,170
RN,2015,MACAU,574587,5,20,8
RN,2015,MAJOR SALES,52057,0,2,1
RN,2015,MARTINS,32687,0,1,1
RN,2015,MAXARANGUAPE,297575,0,12,5
RN,2015,MESSIAS TARGINO,5885,0,3,1
RN,2015,MOSSORO,34221159,30,1137,545
RN,2015,NATAL,29125413,9,1211,544
RN,2015,PARNAMIRIM,17956032,4,693,315
RN,2015,PATU,277234,1,9,3
RN,2015,PAU DOS FERROS,1365684,0,46,19
RN,2015,PEDRO AVELINO,157093,0,4,2
RN,2015,POCO BRANCO,265670,0,6,3
RN,2015,RAFAEL FERNANDES,495224,2,17,8
RN,2015,RIACHO DE SANTANA,220311,2,5,2
RN,2015,RIACHUELO,690795,1,25,13
RN,2015,RIO DO FOGO,289506,0,10,4
RN,2015,SANTA CRUZ,1987841,5,75,32
RN,2015,SANTA MARIA,800643,6,30,15
RN,2015,SAO GONCALO DO AMARANTE,11031953,4,409,177
RN,2015,SAO JOSE DE MIPIBU,5545231,4,172,88
RN,2015,SAO PEDRO,478940,1,19,9
RN,2015,SENADOR ELOI DE SOUZA,87046,0,6,3
RN,2015,SERRA CAIADA,530777,9,26,9
RN,2015,SERRA NEGRA DO NORTE,345274,1,10,6
RN,2015,SEVERIANO MELO,2711,0,2,1
RN,2015,TABOLEIRO GRANDE,401899,2,10,4
RN,2015,TAIPU,881005,3,29,15
RN,2015,TANGARA,839345,3,45,16
RN,2015,TOUROS,285295,1,8,3
RN,2015,TRIUNFO POTIGUAR,129983,1,6,3
RN,2015,UPANEMA,223795,3,7,4
RN,2016,ACARI,576720,2,19,12
RN,2016,ANGICOS,643022,3,36,14
RN,2016,ANTONIO MARTINS,130949,1,5,2
RN,2016,APODI,210527,3,15,7
RN,2016,AREIA BRANCA,722158,3,39,15
RN,2016,ARES,838354,0,24,15
RN,2016,ASSU,1119255,2,68,25
RN,2016,BAIA FORMOSA,122601,0,8,2
RN,2016,BOM JESUS,173604,2,20,6
RN,2016,CAICARA DO RIO DO VENTO,712371,3,32,14
RN,2016,CAICO,3196436,0,124,59
RN,2016,CAMPO GRANDE,597265,3,20,11
RN,2016,CAMPO REDONDO,249582,2,12,5
RN,2016,CANGUARETAMA,986659,2,55,24
RN,2016,CEARA-MIRIM,2786256,4,112,53
RN,2016,CURRAIS NOVOS,1657237,2,64,35
RN,2016,EXTREMOZ,1023181,2,42,18
RN,2016,FELIPE GUERRA,248241,3,8,4
RN,2016,FERNANDO PEDROZA,251771,0,9,4
RN,2016,FLORANIA,61840,0,2,1
RN,2016,GOIANINHA,916674,3,56,24
RN,2016,GOVERNADOR DIX-SEPT ROSADO,68513,0,3,1
RN,2016,GUAMARE,249714,3,15,5
RN,2016,IPANGUACU,108978,0,19,3
RN,2016,ITAJA,403595,1,20,9
RN,2016,ITAU,278925,1,15,5
RN,2016,JANDAIRA,135063,3,9,3
RN,2016,JANDUIS,143390,0,5,3
RN,2016,JARDIM DO SERIDO,648146,1,21,11
RN,2016,JOAO CAMARA,1034568,5,42,19
RN,2016,JOSE DA PENHA,189948,1,12,4
RN,2016,JUCURUTU,138739,2,8,4
RN,2016,LAJES,507898,0,12,7
RN,2016,LAJES PINTADAS,11870,0,1,1
RN,2016,LUIS GOMES,105615,0,10,2
RN,2016,MACAIBA,4964630,10,252,104
RN,2016,MACAU,81030,1,4,1
RN,2016,MAJOR SALES,71157,2,7,2
RN,2016,MAXARANGUAPE,265294,0,15,7
RN,2016,MOSSORO,15617408,25,786,350
RN,2016,NATAL,12580590,7,601,258
RN,2016,PARNAMIRIM,8380131,7,396,169
RN,2016,PATU,166108,0,10,4
RN,2016,PAU DOS FERROS,849735,3,34,16
RN,2016,PEDRO AVELINO,38529,1,1,1
RN,2016,POCO BRANCO,172531,1,7,3
RN,2016,RAFAEL FERNANDES,224378,3,15,8
RN,2016,RIACHO DE SANTANA,118066,0,4,2
RN,2016,RIACHUELO,500266,2,17,9
RN,2016,RIO DO FOGO,265962,1,10,7
RN,2016,RODOLFO FERNANDES,61848,0,4,2
RN,2016,SANTA CRUZ,828078,5,50,21
RN,2016,SANTA MARIA,373913,1,15,7
RN,2016,SAO FRANCISCO DO OESTE,140334,1,8,3
RN,2016,SAO GONCALO DO AMARANTE,5273643,3,217,103
RN,2016,SAO JOSE DE MIPIBU,2943077,6,132,65
RN,2016,SAO PEDRO,168378,0,16,5
RN,2016,SERRA CAIADA,712142,3,24,10
RN,2016,SERRA NEGRA DO NORTE,192696,1,6,5
RN,2016,SEVERIANO MELO,144187,0,5,3
RN,2016,TABOLEIRO GRANDE,74141,1,3,2
RN,2016,TAIPU,511268,1,27,9
RN,2016,TANGARA,382920,1,23,9
RN,2016,TIMBAUBA DOS BATISTAS,54501,0,3,1
RN,2016,TOUROS,106187,0,7,3
RN,2016,TRIUNFO POTIGUAR,71173,0,1,1
RN,2016,UPANEMA,443463,1,17,9
RN,2017,ACARI,242217,2,22,5
RN,2017,ACU,996441,5,65,27
RN,2017,ANGICOS,864660,4,48,19
RN,2017,ANTONIO MARTINS,47161,0,1,1
RN,2017,APODI,445647,1,20,10
RN,2017,AREIA BRANCA,515483,0,18,9
RN,2017,ARES,514075,0,19,13
RN,2017,AUGUSTO SEVERO,156165,1,6,4
RN,2017,BAIA FORMOSA,134009,0,3,2
RN,2017,BOM JESUS,423376,2,25,9
RN,2017,CAICARA DO RIO DO VENTO,216856,3,12,4
RN,2017,CAICO,2193757,2,93,45
RN,2017,CAMPO REDONDO,558869,0,29,10
RN,2017,CANGUARETAMA,1118531,3,37,19
RN,2017,CEARA-MIRIM,2472035,5,133,59
RN,2017,CURRAIS NOVOS,1332708,2,58,29
RN,2017,EXTREMOZ,1377634,1,62,25
RN,2017,FELIPE GUERRA,188894,2,15,5
RN,2017,FERNANDO PEDROZA,131217,2,9,2
RN,2017,GOIANINHA,749987,5,31,19
RN,2017,GOVERNADOR DIX-SEPT ROSADO,256934,1,17,7
RN,2017,GUAMARE,36508,1,5,3
RN,2017,IELMO MARINHO,114956,0,2,2
RN,2017,ITAJA,497664,0,14,8
RN,2017,ITAU,177014,0,6,3
RN,2017,JANDAIRA,353263,4,19,6
RN,2017,JANDUIS,145242,1,3,2
RN,2017,JARDIM DO SERIDO,438353,1,19,9
RN,2017,JOAO CAMARA,1433774,6,65,28
RN,2017,JOSE DA PENHA,147706,0,4,2
RN,2017,LAJES,424194,2,23,11
RN,2017,LAJES PINTADAS,81922,0,7,3
RN,2017,MACAIBA,4217647,6,212,92
RN,2017,MACAU,49388,0,2,1
RN,2017,MAJOR SALES,111952,1,4,2
RN,2017,MARCELINO VIEIRA,46066,0,3,1
RN,2017,MAXARANGUAPE,87771,1,3,2
RN,2017,MESSIAS TARGINO,230158,1,8,4
RN,2017,MOSSORO,12168833,21,696,290
RN,2017,NATAL,12284789,8,596,261
RN,2017,NISIA FLORESTA,21237,0,5,2
RN,2017,PARNAMIRIM,7313335,10,349,148
RN,2017,PATU,340748,2,12,6
RN,2017,PAU DOS FERROS,428674,0,23,9
RN,2017,POCO BRANCO,77668,1,3,2
RN,2017,RAFAEL FERNANDES,278371,2,18,7
RN,2017,RIACHO DE SANTANA,74859,1,6,2
RN,2017,RIACHUELO,688824,3,36,14
RN,2017,RIO DO FOGO,264400,0,10,5
RN,2017,RODOLFO FERNANDES,83841,0,6,1
RN,2017,SANTA CRUZ,819255,5,57,19
RN,2017,SANTA MARIA,329901,1,18,6
RN,2017,SAO FERNANDO,85372,0,3,1
RN,2017,SAO FRANCISCO DO OESTE,53058,0,3,2
RN,2017,SAO GONCALO DO AMARANTE,3764410,5,163,78
RN,2017,SAO JOSE DE MIPIBU,2142745,3,112,55
RN,2017,SAO PEDRO,191867,1,5,3
RN,2017,SAO TOME,17763,0,5,1
RN,2017,SENADOR ELOI DE SOUZA,172751,3,6,2
RN,2017,SERRA CAIADA,359356,2,15,8
RN,2017,SERRA NEGRA DO NORTE,138801,0,4,3
RN,2017,SEVERIANO MELO,28874,0,1,1
RN,2017,TAIPU,296862,2,12,7
RN,2017,TANGARA,380470,2,25,9
RN,2017,TOUROS,147941,1,6,2
RN,2017,TRIUNFO POTIGUAR,128894,1,5,2
RN,2017,UPANEMA,294256,0,14,9
RN,2018,ACARI,310327,0,22,10
RN,2018,ACU,555211,1,51,18
RN,2018,ANGICOS,426999,1,39,16
RN,2018,APODI,738407,2,40,18
RN,2018,AREIA BRANCA,425203,4,28,11
RN,2018,ARES,179507,0,9,5
RN,2018,AUGUSTO SEVERO,333606,1,26,11
RN,2018,BAIA FORMOSA,48185,0,5,3
RN,2018,BOM JESUS,251810,2,16,6
RN,2018,CAICARA DO RIO DO VENTO,30172,0,4,2
RN,2018,CAICO,1566552,0,89,41
RN,2018,CAMPO REDONDO,421811,3,39,12
RN,2018,CANGUARETAMA,695382,3,36,15
RN,2018,CEARA-MIRIM,1716234,4,116,42
RN,2018,CURRAIS NOVOS,924799,1,57,29
RN,2018,EXTREMOZ,798594,2,68,27
RN,2018,FELIPE GUERRA,65215,0,5,3
RN,2018,FERNANDO PEDROZA,50642,0,1,1
RN,2018,FLORANIA,38003,1,5,3
RN,2018,GOIANINHA,638897,2,37,17
RN,2018,GOVERNADOR DIX-SEPT ROSADO,85815,0,5,2
RN,2018,GUAMARE,60772,1,2,1
RN,2018,IELMO MARINHO,21684,1,2,1
RN,2018,ITAJA,470203,3,41,12
RN,2018,ITAU,276715,3,12,6
RN,2018,JANDAIRA,138662,1,11,3
RN,2018,JANDUIS,78719,2,8,3
RN,2018,JARDIM DO SERIDO,308748,0,11,8
RN,2018,JOAO CAMARA,580820,9,44,18
RN,2018,JOSE DA PENHA,74116,0,5,3
RN,2018,JUCURUTU,383838,1,18,10
RN,2018,LAJES,210569,0,24,9
